Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU24,OUT018,1272.0
FDA22,OUT049,2728.0
FDY35,OUT046,858.0
FDJ15,OUT045,2902.0
NCW18,OUT018,3444.0
FDK56,OUT018,2702.0
FDF44,OUT046,2186.0
FDP51,OUT049,2052.0
FDU22,OUT027,3316.0
FDM28,OUT017,2960.0
NCL42,OUT046,3864.0
FDJ15,OUT019,1104.0
FDI32,OUT018,1518.0
DRL11,OUT046,2558.0
DRO59,OUT018,952.0
FDA07,OUT019,144.0
NCO53,OUT013,2836.0
FDO21,OUT045,3566.0
FDW39,OUT045,2832.0
NCV17,OUT013,2080.0
FDE22,OUT046,2554.0
NCB06,OUT018,2218.0
DRF48,OUT017,3066.0
FDB05,OUT013,3912.0
FDP28,OUT027,5582.0
FDP23,OUT046,3506.0
NCS41,OUT018,2604.0
FDS40,OUT018,392.0
FDA16,OUT017,3604.0
FDN20,OUT035,2788.0
FDF04,OUT027,5544.0
DRG36,OUT018,2416.0
FDW16,OUT018,1282.0
FDU09,OUT017,1068.0
FDW01,OUT046,2480.0
FDB15,OUT045,4112.0
NCJ17,OUT049,1440.0
NCT18,OUT018,2608.0
FDG16,OUT018,3110.0
FDP27,OUT017,3148.0
FDQ44,OUT027,3400.0
FDL50,OUT027,3508.0
FDW57,OUT027,4314.0
FDS34,OUT013,1876.0
NCV30,OUT035,1106.0
FDD26,OUT018,2704.0
FDA03,OUT045,2346.0
FDS27,OUT018,2882.0
FDM12,OUT013,3020.0
NCV42,OUT027,3206.0
NCS41,OUT046,2930.0
FDN56,OUT018,2030.0
DRK59,OUT046,3704.0
NCG18,OUT046,1676.0
NCN26,OUT017,1988.0
FDI60,OUT027,2536.0
NCI43,OUT049,910.0
NCL17,OUT049,2350.0
FDQ19,OUT019,2036.0
FDY43,OUT049,2736.0
FDR36,OUT049,844.0
FDJ58,OUT049,2864.0
DRY23,OUT045,714.0
FDK26,OUT027,4476.0
DRH03,OUT045,1484.0
FDC10,OUT010,62.0
FDD23,OUT013,3000.0
FDP32,OUT045,1974.0
FDO31,OUT035,1480.0
FDQ57,OUT013,2316.0
FDX32,OUT027,3776.0
FDC39,OUT027,4712.0
FDU55,OUT046,4156.0
FDL45,OUT013,1984.0
DRK37,OUT049,3088.0
FDK22,OUT013,3420.0
DRG37,OUT027,3938.0
FDK22,OUT017,3528.0
DRH36,OUT018,918.0
DRC36,OUT018,2524.0
DRE03,OUT027,2228.0
FDF34,OUT046,3204.0
FDZ22,OUT046,1366.0
FDC44,OUT010,-100.0
FDN31,OUT027,4430.0
FDO03,OUT017,3800.0
FDA01,OUT049,1120.0
NCH42,OUT049,3728.0
FDF46,OUT018,1578.0
DRL35,OUT046,760.0
FDW46,OUT049,1176.0
FDB58,OUT046,2338.0
FDD47,OUT018,2432.0
NCO17,OUT045,1830.0
FDJ26,OUT017,3556.0
FDU37,OUT045,1282.0
